business_status,delivery,dine_in,sub_city,city,province,phone_number,lat,lng,name,place_id,price_level,rating,url,user_rating
OPERATIONAL,FALSE,TRUE,Kecamatan Cileungsi,Bogor Kabupaten,Jawa Barat,0817-1788-1778,-6.3666415,106.96811,MIXUE,ChIJ-0NFZkmTaS4RAB4ZwZKicTU,0,4.5,https://maps.google.com/?cid=3851037907567058432,153
OPERATIONAL,FALSE,TRUE,Kecamatan Rajabasa,Kota Bandar Lampung,Sumatera Selatan,0821-7240-9407,-5.376038,105.24553,Mixue - Pagar Alam,ChIJ-4eIYZ3bQC4RX1BEbd9qgZg,0,4.8,https://maps.google.com/?cid=10989182073604165727,20
OPERATIONAL,TRUE,TRUE,Ngampilan,Kota Yogyakarta,Daerah Istimewa Yogyakarta,0812-5522-0818,-7.7973824,110.362045,Mixue Bhayangkara Yogyakarta,ChIJ-6seMSFXei4R9Tx46oU62wQ,0,5,https://maps.google.com/?cid=349937742890155253,10
OPERATIONAL,FALSE,FALSE,Kecamatan Mengwi,Kota Denpasar,Bali,0823-4046-6009,-8.6125765,115.1922,Mixue Cokrosempidi,ChIJ-6yiL_w_0i0RCjzKUkdH9s8,0,4.9,https://maps.google.com/?cid=14985243181779139594,56
OPERATIONAL,FALSE,TRUE,Kecamatan Grogol petamburan,Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,0,-6.1736703,106.78337,Mixue Tanjung Duren 1,ChIJ-7Nzaev3aS4R6KLrJbhpuU0,0,4.8,https://maps.google.com/?cid=5600623851243021032,18
OPERATIONAL,FALSE,TRUE,Kecamatan Batuceper,Kota Tangerang,Banten,0813-9845-5016,-6.171544,106.68307,Mixue Ice Cream & Tea Since 1997,ChIJ-bZjYaoBai4RPt-7cPeXjAg,0,4.6,https://maps.google.com/?cid=616034338046992190,141
OPERATIONAL,TRUE,TRUE,Kecamatan Tengah Tani,Kabupaten Cirebon,Jawa Barat,0895-3479-33232,-6.708567,108.522705,Mixue Plered,ChIJ-cD2nKXjbi4RznnxLJdwfk4,0,5,https://maps.google.com/?cid=5656081976620317134,6
OPERATIONAL,TRUE,TRUE,Kecamatan Gamping,Kabupaten Sleman,Daerah Istimewa Yogyakarta,0813-9348-5603,-7.7804003,110.34602,MIXUE GODEAN,ChIJ-dFirQtZei4R4YLY9IhNFBs,2,4.7,https://maps.google.com/?cid=1951269789176988385,232
OPERATIONAL,TRUE,TRUE,Kecamatan Serpong,Kota Tangerang Selatan,Banten,0,-6.300551,106.684456,Mixue Bsd Nusaloka,ChIJ-eZ4RUP7aS4RWaR8pn188fg,0,4.7,https://maps.google.com/?cid=17938255669899338841,212
OPERATIONAL,FALSE,TRUE,Kecamatan Waru,Kabupaten Sidoarjo,Jawa Timur,0858-0600-6805,-7.3540053,112.76616,Mixue Ice Cream & Tea - Tropodo,ChIJ-wCFx4rl1y0RulnSJDPHxxw,0,4.5,https://maps.google.com/?cid=2073845175902427578,313
OPERATIONAL,TRUE,TRUE,Kecamatan Buahbatu,Kota Bandung,Jawa Barat,0819-0800-0250,-6.943968,107.66326,MIXUE RANCABOLANG,ChIJ-xZkC4PpaC4RI35nXcbZkwg,0,3.7,https://maps.google.com/?cid=618077019873705507,11
OPERATIONAL,TRUE,TRUE,Kecamatan Rungkut,Kota Surabaya,Jawa Timur,0,-7.3319225,112.788124,MIXUE Ice Cream & Tea - UPN Rungkut Madya,ChIJ-YHypYz71y0RULXMBxlmbLw,0,4.4,https://maps.google.com/?cid=13577339234306274640,14
OPERATIONAL,FALSE,FALSE,Kecamatan Ngaglik,Kabupaten Sleman,Daerah Istimewa Yogyakarta,0812-2931-8686,-7.6951156,110.41823,Mixue Jakal near UII,ChIJ__kSbH9fei4RpXOM08rE6E4,0,5,https://maps.google.com/?cid=5686010904966886309,59
OPERATIONAL,TRUE,TRUE,Kecamatan Sumur Bandung,Kota Bandung,Jawa Barat,0,-6.918271,107.60937,MIXUE BRAGA,ChIJ__VIQ8znaC4RS2Wtf0KiGec,0,4.6,https://maps.google.com/?cid=16652519503672730955,24
OPERATIONAL,FALSE,TRUE,Kecamatan Genteng,Kabupaten Banyuwangi,Jawa Timur,0812-3511-0187,-8.36346,114.15275,Mixue Genteng Banyuwangi,ChIJ_2Kit9xV0S0R6GU8y4cvkZ0,0,4.6,https://maps.google.com/?cid=11353908395854554600,78
OPERATIONAL,FALSE,FALSE,Kota Baru,Jambi City,Jambi,0,-1.6220152,103.58693,MIXUE Jamtos Mall,ChIJ_7DYiAeJJS4R08a-07aH7Bg,0,0,https://maps.google.com/?cid=1795959570720278227,0
OPERATIONAL,TRUE,TRUE,Kecamatan Cilacap Selatan,Kabupaten Cilacap,Jawa Tengah,0813-7415-3885,-7.7317157,109.00958,MIXUE Ahmad Yani Cilacap,ChIJ_8789mYTZS4RIkPCjhFvf8M,0,4.7,https://maps.google.com/?cid=14087100280638423842,27
OPERATIONAL,FALSE,FALSE,Kecamatan Kesambi,Kota Cirebon,Jawa Barat,0895-3479-33234,-6.72871,108.558174,Mixue Kesambi,ChIJ_9NybmAdby4RYnsHR8SwzOM,0,5,https://maps.google.com/?cid=16414689098910366562,1
OPERATIONAL,FALSE,FALSE,Wirobrajan,Kota Yogyakarta,Daerah Istimewa Yogyakarta,0818-824-387,-7.806289,110.35041,Mixue Wirobrajan,ChIJ_e1Dv5dXei4RyCfIuu_jmLA,0,0,https://maps.google.com/?cid=12725171365905704904,0
OPERATIONAL,FALSE,TRUE,Kecamatan Candisari,Kota Semarang,Jawa Tengah,0,-7.01944,110.4253,MIXUE WAHIDIN,ChIJ_TFnLYaLcC4R-EKTclvrrSI,0,4.5,https://maps.google.com/?cid=2498912146257298168,14
OPERATIONAL,FALSE,TRUE,Kecamatan Semarang Barat,Kota Semarang,Jawa Tengah,(024) 76332608,-7.0030146,110.39531,Mixue Simongan,ChIJ_TRJuDmLcC4R1Ni0cgE4srQ,0,4.7,https://maps.google.com/?cid=13020531051552102612,11
OPERATIONAL,TRUE,TRUE,Kecamatan Pasar Kliwon,Kota Surakarta,Jawa Tengah,0813-2831-3443,-7.5781965,110.82194,MIXUE Notosuman,ChIJ_UdOYO0Xei4RdW-J79z4Cc8,0,4.5,https://maps.google.com/?cid=14918728868436733813,24
OPERATIONAL,FALSE,FALSE,Kecamatan Kota Baru,Kota Jambi,Jambi,0,-1.6342361,103.61344,Mixue kotabaru,ChIJ_XIkUT6HJS4ReHXV6dyB3wE,0,5,https://maps.google.com/?cid=134969299660273016,58
OPERATIONAL,TRUE,TRUE,Kecamatan Dramaga,Kabupaten Bogor,Jawa Barat,0851-5672-9328,-6.568247,106.738075,Mixue Dramaga,ChIJ00Hv1c3FaS4RAv8lU0ZHsnY,0,4.7,https://maps.google.com/?cid=8552977009698275074,116
OPERATIONAL,TRUE,TRUE,Kecamatan Tembalang,Kota Semarang,Jawa Tengah,0,-7.0243344,110.46645,Mixue Kedung Mundu,ChIJ08nNTlONcC4RKp49be0XmFU,2,4.7,https://maps.google.com/?cid=6167705998191337002,215
OPERATIONAL,FALSE,TRUE,Kecamatan Purworejo,Kabupaten Purworejo,Jawa Tengah,0895-3455-19696,-7.708215,110.019966,Mixue Purworejo,ChIJ0fm9oxzrei4RWiQ9QkM7cXQ,0,4.3,https://maps.google.com/?cid=8390552740828095578,64
OPERATIONAL,TRUE,TRUE,Kecamatan Denpasar Timur,Kota Denpasar,Bali,0821-4466-6197,-8.642418,115.25023,Mixue Tohpati,ChIJ0RfKVsM_0i0RAvF4mLQoz0w,0,4.6,https://maps.google.com/?cid=5534687223178916098,54
OPERATIONAL,TRUE,TRUE,Not Provided,Not Provided,Not Provided,0812-1234-1735,-6.0916605,106.74026,Mixue Cove PIK,ChIJ0VVsMkwdai4RdrkFDrhdJbo,0,4.7,https://maps.google.com/?cid=13413230110283512182,401
OPERATIONAL,TRUE,TRUE,Kecamatan Pancoran Mas,Kota Depok,Jawa Barat,0812-1206-6215,-6.394002,106.79063,Mixue Sawangan,ChIJ0WjnsZbpaS4Ro52RBaw-iG8,0,4.6,https://maps.google.com/?cid=8036742443591376291,298
OPERATIONAL,FALSE,FALSE,Kecamatan Banyumas,Kabupaten Banyumas,Jawa Tengah,0,-7.441904,109.22885,Mixue Gerilya,ChIJ0xyQxsNdZS4RJfOvKAz5hao,0,4.7,https://maps.google.com/?cid=12287500988967809829,21
OPERATIONAL,FALSE,TRUE,Kecamatan Blimbing,Kota Malang,Jawa Timur,0813-3301-3135,-7.96066,112.65005,Mixue Sulfat,ChIJ0zXulg8p1i0R3KKOYQQWlng,0,4.5,https://maps.google.com/?cid=8689156739130368732,22
OPERATIONAL,TRUE,TRUE,Kecamatan Astanaanyar,Kota Bandung,Jawa Barat,0821-2149-9168,-6.9439793,107.607185,MIXUE Kurdi,ChIJ1-IBUTvpaC4Rkpakt_fF0Og,0,4.8,https://maps.google.com/?cid=16776126279683708562,158
OPERATIONAL,FALSE,FALSE,Kecamatan Danurejan,Kota Yogyakarta,Daerah Istimewa Yogyakarta,0851-0302-1184,-7.7940288,110.373085,Mixue Lempuyangan,ChIJ10-kQ_NZei4Ry3e77aThZS4,0,3,https://maps.google.com/?cid=3343326396871833547,4
OPERATIONAL,FALSE,TRUE,Kecamatan Gianyar,Kabupaten Gianyar,Bali,0852-3865-2833,-8.541192,115.316956,Mixue Gianyar,ChIJ11pVIUgX0i0RVO6wcuy0xWU,0,4.4,https://maps.google.com/?cid=7333466495872200276,67
OPERATIONAL,FALSE,TRUE,Kecamatan Klungkung,Kabupaten Klungkung,Bali,0813-4899-3888,-8.535964,115.40603,Mixue Klungkung,ChIJ16s3YBQR0i0RMqZm2cXNXn8,0,4.5,https://maps.google.com/?cid=9177999340267284018,57
OPERATIONAL,FALSE,TRUE,Kecamatan Arcamanik,Kota Bandung,Jawa Barat,0878-9150-5958,-6.9185247,107.67475,MIXUE ARCAMANIK ENDAH,ChIJ18iBD-7daC4RhR6WPLb2g8M,0,4.6,https://maps.google.com/?cid=14088375321905995397,77
OPERATIONAL,TRUE,TRUE,Kecamatan Kalideres,Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,0812-2299-9864,-6.1514897,106.71518,Mixue Daan Mogot,ChIJ1cLxsV75aS4R_ICjJqYshYM,0,4.7,https://maps.google.com/?cid=9477030082995519740,131
OPERATIONAL,FALSE,FALSE,Kecamatan Semarang Selatan,Kota Semarang,Jawa Tengah,0,-7.0095267,110.44224,Mixue,ChIJ1eBtdkGNcC4RBIsUmYhiw4o,0,4.4,https://maps.google.com/?cid=9998943936515967748,7
OPERATIONAL,FALSE,TRUE,Kecamatan Lemahwungkuk,Kota Cirebon,Jawa Barat,0877-7031-0909,-6.7243237,108.57114,MIXUE KASEPUHAN - CIREBON,ChIJ1eJtANnjbi4RXwPMZGKhvy0,0,4.6,https://maps.google.com/?cid=3296530896228451167,28
OPERATIONAL,FALSE,FALSE,Cihampelas,West Bandung Regency,West Java,0,-6.9360256,107.50409,Mixue,ChIJ1VhhOIvvaC4RCHJjkhjjNoA,0,5,https://maps.google.com/?cid=9238821380271862280,1
OPERATIONAL,FALSE,TRUE,Kecamatan Banyumanik,Kota Semarang,Jawa Tengah,0857-0052-3720,-7.0666666,110.4302,Mixue Durian,ChIJ2-oGgymPcC4RXBGTVhLuJIE,0,4.8,https://maps.google.com/?cid=9305824492583588188,52
OPERATIONAL,FALSE,TRUE,Kecamatan Payung Sekaki,Kota Pekanbaru,Riau,0812-7600-8080,0.5352914,101.425896,Mixue RIAU,ChIJ23alG8Or1TERnpcvljYfan4,0,4.5,https://maps.google.com/?cid=9109127515618645918,95
OPERATIONAL,FALSE,TRUE,Kecamatan Metro Timur,Kota Metro,Lampung,0856-0927-1523,-5.118821,105.318634,Mixue Metro A.Yani,ChIJ23IWzj29QC4RD6xGQgHYNlA,0,5,https://maps.google.com/?cid=5780044671695105039,3
OPERATIONAL,FALSE,FALSE,Kecamatan Plumbon,Kabupaten Cirebon,Jawa Barat,0811-953-331,-6.7004385,108.48165,Mixue Plumbon Cirebon,ChIJ27jYbGjhbi4RbKccP-2B7kE,0,0,https://maps.google.com/?cid=4750877512888526700,0
OPERATIONAL,FALSE,FALSE,Sumber,Cirebon,West Java,0823-2140-5155,-6.7588058,108.49141,MIXUE KEMANTREN,ChIJ29wuma0fby4R0uNfZvId7Q4,0,4.7,https://maps.google.com/?cid=1075548812948267986,28
OPERATIONAL,TRUE,TRUE,Kecamatan Ujung Pandang,Kota Makassar,Sulawesi Selatan,0,-5.1417775,119.407295,Mixue Penghibur,ChIJ2c_tdOsDvy0RnNcOeczxxjc,0,4.3,https://maps.google.com/?cid=4019165577981384604,101
OPERATIONAL,FALSE,FALSE,Kecamatan Curug,Kabupaten Tangerang,Banten,0859-3740-0294,-6.2599797,106.55874,Mixue Curug,ChIJ2dN-BXz9aS4RHfJpVEDA_UM,0,4.9,https://maps.google.com/?cid=4899283352175637021,14
OPERATIONAL,FALSE,TRUE,Kecamatan Cikupa,Kabupaten Tangerang,Banten,0812-6793-4646,-6.2319965,106.51281,Mixue Ice Cream & Tea-Avenue Citra Raya,ChIJ2eerxFYHQi4R_ABHMKH_RHU,0,4.9,https://maps.google.com/?cid=8450159868618670332,54
OPERATIONAL,FALSE,TRUE,Kecamatan Kuta Selatan,Kabupaten Badung,Bali,0813-2091-9144,-8.78348,115.17877,Mixue Kampus Unud,ChIJ2fe3QVhF0i0RVTskVPGbG2k,0,4.5,https://maps.google.com/?cid=7573818659154705237,70
OPERATIONAL,TRUE,TRUE,Kecamatan Magersari,Kota Mojokerto,Jawa Timur,0821-3113-1676,-7.469634,112.43754,MIXUE Mojokerto,ChIJ2fib-ZoNeC4R04o6AAfwbgk,2,4.6,https://maps.google.com/?cid=679744506638797523,174
OPERATIONAL,TRUE,TRUE,Kecamatan Beji,Kota Depok,Jawa Barat,0813-8805-8519,-6.373294,106.83492,MIXUE,ChIJ2fvv_dzraS4RCPp6Rx8nJZU,0,3.6,https://maps.google.com/?cid=10747039101086267912,30
OPERATIONAL,FALSE,FALSE,Kecamatan Bogor Tengah,Kota Bogor,Jawa Barat,0,-6.585397,106.7971,Mixue,ChIJ2SsbWEDFaS4RWd6O0BfIaUU,0,4.7,https://maps.google.com/?cid=5001748865780473433,3
OPERATIONAL,FALSE,TRUE,Kecamatan Anyar,Cilegon,Banten,0,-6.055578,105.92025,Mixue Anyer,ChIJ2URgq8eFQS4R6d2hG56I_6s,0,5,https://maps.google.com/?cid=12393774912196697577,6
OPERATIONAL,FALSE,TRUE,Luwuk,Banggai Regency,Central Sulawesi,0,-0.9605512,122.791306,MIXUE Ice cream & Tea,ChIJ2xBTTaOhhi0RbNbDthjUIjU,0,4.7,https://maps.google.com/?cid=3828855835828934252,17
OPERATIONAL,FALSE,TRUE,Kecamatan Tanete Riattang Barat,Kabupaten Bone,Sulawesi Selatan,0,-4.543916,120.318954,Mixue Bone,ChIJ2Z7z8CDlvS0RKx9sp5cuxkY,0,4.3,https://maps.google.com/?cid=5099814856927485739,3
OPERATIONAL,TRUE,TRUE,Tanah Sereal,Bogor City,West Java,0,-6.5660086,106.78357,Mixue Cimanggu,ChIJ2z9CkJ7FaS4RhYBA_IkO4b4,2,4.8,https://maps.google.com/?cid=13754290722771599493,223
OPERATIONAL,FALSE,FALSE,Kecamatan Sail,Kota Pekanbaru,Riau,0,0.5248589,101.4615,Mixue SAIL,ChIJ2ZAg99yt1TER005IHCdSmoQ,0,0,https://maps.google.com/?cid=9555039887351631571,0
OPERATIONAL,FALSE,TRUE,Kecamatan Pekalipan,Kota Cirebon,Jawa Barat,0895-0296-0057,-6.7292094,108.56558,MIXUE KUTAGARA CIREBON,ChIJ31_eZ3gdby4RwPqiCB8s_Dc,0,4.8,https://maps.google.com/?cid=4034147878017628864,30
OPERATIONAL,FALSE,TRUE,Kecamatan Wiyung,Kota Surabaya,Jawa Timur,0,-7.310542,112.682236,Mixue Ice Cream & Tea - Wiyung,ChIJ323vObb91y0RbwORYptYtb4,0,4.4,https://maps.google.com/?cid=13741987262387782511,76
OPERATIONAL,TRUE,TRUE,Kecamatan Lembang,Kabupaten Bandung Barat,Jawa Barat,0813-1337-7168,-6.8127623,107.61939,MIXUE LEMBANG,ChIJ348zCMrhaC4RDp919KObEJM,0,4.6,https://maps.google.com/?cid=10597141051686100750,178
OPERATIONAL,FALSE,TRUE,Kecamatan Kelapa Dua,Kabupaten Tangerang,Banten,0,-6.2430553,106.616844,MIXUE Arcadia Square,ChIJ34aXaUX9aS4R5tFgYXNEXXc,0,4.7,https://maps.google.com/?cid=8601106125693178342,62
OPERATIONAL,FALSE,FALSE,Kecamatan Denpasar Utara,Kota Denpasar,Bali,0,-8.645547,115.21271,Mixue Ahmad Yani Denpasar,ChIJ34WKI_c_0i0R7xaLu2X0zM8,0,4.7,https://maps.google.com/?cid=14973611578875385583,25
OPERATIONAL,TRUE,TRUE,Kecamatan Semarang Tengah,Kota Semarang,Jawa Tengah,0,-6.980923,110.42915,MIXUE KARANGSARU,ChIJ37tH27WNcC4RBlilKGLwKdI,0,4.8,https://maps.google.com/?cid=15143899526389389318,44
OPERATIONAL,FALSE,TRUE,Kecamatan Denpasar Utara,Kota Denpasar,Bali,0,-8.627043,115.2081,Mixue Ahmad Yani Utara,ChIJ3f123ec_0i0RPO0Wyt2xcfE,0,2.5,https://maps.google.com/?cid=17397882401645325628,27
OPERATIONAL,FALSE,TRUE,Kecamatan Wiyung,Kota Surabaya,Jawa Timur,0819-3432-6948,-7.313969,112.69837,Mixue Wiyung,ChIJ3Qo5xRf91y0RXeu922HblcQ,0,4.2,https://maps.google.com/?cid=14165469416308730717,38
OPERATIONAL,FALSE,TRUE,Kecamatan Denpasar Selatan,Kota Denpasar,Bali,0812-3901-8682,-8.694442,115.21876,MIXUE RAYA SESETAN,ChIJ3RPA5IdB0i0R08h4L6tr05g,0,4.4,https://maps.google.com/?cid=11012263896831019219,122
OPERATIONAL,FALSE,TRUE,Kecamatan Kembangan,Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,0,-6.1867857,106.748825,Mixue Lippo Mall Puri,ChIJ3SWjYl33aS4RfrAvVZy7-K8,0,4.5,https://maps.google.com/?cid=12680091030980112510,11
OPERATIONAL,TRUE,TRUE,Kecamatan Mulyorejo,Kota Surabaya,Jawa Timur,0851-6307-8097,-7.276538,112.80547,Mixue 蜜雪冰城 - EastCoast Patos,ChIJ3TA5UNT71y0RNaaq6MqvCB0,0,4.8,https://maps.google.com/?cid=2092115312935347765,13
OPERATIONAL,FALSE,FALSE,Kecamatan Cikole,Kota Sukabumi,Jawa Barat,0,-6.9210687,106.93488,Mixue Toserba Selamat Sukabumi,ChIJ3yDfeFFJaC4RHHBJOnPYINw,0,0,https://maps.google.com/?cid=15861915877009616924,0
OPERATIONAL,FALSE,TRUE,Kecamatan Klojen,Kota Malang,Jawa Timur,0,-7.9635296,112.62713,Mixue Oro-oro Dowo,ChIJ3ZUejzkp1i0RDsWzWb-i8tA,0,4.8,https://maps.google.com/?cid=15056275446980396302,32
OPERATIONAL,TRUE,TRUE,Kecamatan Kelapa Gading,Kota Jakarta Utara,Daerah Khusus Ibukota Jakarta,0821-3039-2430,-6.165382,106.90256,Mixue Kelapa Gading Boulevard,ChIJ4-VWgPf1aS4RzwJmlMThmi8,0,4.4,https://maps.google.com/?cid=3430302300615606991,117
OPERATIONAL,FALSE,FALSE,Benowo,Surabaya City,East Java,0,-7.2617993,112.6363,MIXUE Palma Galeria,ChIJ47g0ydX_1y0RaQjpKSfy8P8,0,0,https://maps.google.com/?cid=18442506724102965353,0
OPERATIONAL,FALSE,TRUE,Kecamatan Kuta Utara,Kabupaten Badung,Bali,0821-4668-4201,-8.646743,115.175156,Mixue Gunung Sanghyang,ChIJ47z_Eug50i0RWv3So7quXjA,0,5,https://maps.google.com/?cid=3485415278267006298,8
OPERATIONAL,FALSE,FALSE,Kecamatan Lohbener,Kabupaten Indramayu,Jawa Barat,0,-6.382148,108.292206,Mixue Ice Cream Bangkir,ChIJ4Q3Lvau5bi4RvOUH8_9LT8c,0,0,https://maps.google.com/?cid=14361781299373925820,0
OPERATIONAL,FALSE,FALSE,Kecamatan Mantikulore,Kota Palu,Sulawesi Tengah,0,-0.8434375,119.88319,Mixue,ChIJ4Tl5opvpiy0RIzMVVESOz5Y,0,4,https://maps.google.com/?cid=10867060849987892003,1
OPERATIONAL,TRUE,TRUE,Kecamatan Kramatwatu,Kabupaten Serang,Banten,0,-6.0429277,106.07924,Mixue Waringin Kurung,ChIJ4VfGg0eNQS4R1bGvRVw8UJA,0,0,https://maps.google.com/?cid=10398877906602275285,0
OPERATIONAL,FALSE,FALSE,Kecamatan Pasar Kemis,Kabupaten Tangerang,Banten,0859-3740-0283,-6.1653094,106.55959,Mixue Bumi Indah Tahap 1,ChIJ4x11mRX_aS4RleJS7wuIcA8,0,5,https://maps.google.com/?cid=1112538692801716885,13
OPERATIONAL,FALSE,FALSE,Kecamatan Medan Johor,Kota Medan,Sumatera Utara,0,3.5336845,98.663,Mixue Johot,ChIJ5-iEn4E7MTARqd_AjXI99Zg,0,0,https://maps.google.com/?cid=11021783225272950697,0
OPERATIONAL,FALSE,FALSE,Kecamatan Ubud,Kabupaten Gianyar,Bali,0812-3805-8715,-8.519098,115.268715,Mixue Peliatan,ChIJ5__zhrI90i0R6h4U3E3DJ_E,0,0,https://maps.google.com/?cid=17377072426404552426,0
OPERATIONAL,FALSE,TRUE,Kecamatan Depok,Kabupaten Sleman,Daerah Istimewa Yogyakarta,0,-7.7515416,110.4074,MIXUE CONDONGCATUR,ChIJ50IHnp1Zei4Rc0fxnlsFl-0,0,4.3,https://maps.google.com/?cid=17120158399539005299,32
OPERATIONAL,TRUE,TRUE,Kecamatan Serang,Kota Serang,Banten,0858-9315-7639,-6.119638,106.19876,Mixue Panancangan,ChIJ52i9veX1QS4RVnKpTD0QSpU,0,4.1,https://maps.google.com/?cid=10757428515393073750,13
OPERATIONAL,FALSE,TRUE,Kecamatan Boyolali,Kabupaten Boyolali,Jawa Tengah,0,-7.53629,110.60378,Mixue Pandanaran,ChIJ52RBbTZvei4RF_yVemBfHt4,0,4.8,https://maps.google.com/?cid=16005334993699470359,82
OPERATIONAL,TRUE,TRUE,Kecamatan Way Halim,Kota Bandar Lampung,Lampung,0,-5.383123,105.271904,MIXUE WAY HALIM LAMPUNG,ChIJ5ctVLNvbQC4RsiYN7mUmmUY,0,4.7,https://maps.google.com/?cid=5087139473319077554,124
OPERATIONAL,TRUE,TRUE,Kecamatan Gayamsari,Kota Semarang,Jawa Tengah,0817-4868-689,-6.9956555,110.44657,Mixue Gajah,ChIJ5foat6ONcC4R0bUHvK7iwO0,0,4.5,https://maps.google.com/?cid=17131942222624175569,113
OPERATIONAL,TRUE,TRUE,Kecamatan Majalengka,Kabupaten Majalengka,Jawa Barat,0821-1851-0571,-6.834941,108.23043,Mixue Majalengka,ChIJ5QSrbTwvby4RIhitjgAP6Ts,0,4.6,https://maps.google.com/?cid=4316998212879456290,62
CLOSED_TEMPORARILY,FALSE,FALSE,Kecamatan Cikande,Kabupaten Serang,Banten,0813-1118-7222,-6.21766,106.349686,Mixue Cikande Permai,ChIJ5TFEevgDQi4RrIcZqnc9ZAw,0,1,https://maps.google.com/?cid=892906210290403244,1
OPERATIONAL,FALSE,FALSE,Kecamatan Purwokerto Timur,Kabupaten Banyumas,Jawa Tengah,0,-7.407729,109.23115,Mixue Soemarto,ChIJ5U4wlO1fZS4R5KEdlZt0IzU,0,0,https://maps.google.com/?cid=3829032319765553636,0
OPERATIONAL,FALSE,TRUE,Kecamatan Semarang Tengah,Kota Semarang,Jawa Tengah,0,-6.9781437,110.40887,Mixue Indraprasta Semarang,ChIJ5WaBUkiLcC4RvIl24z3-8_I,0,5,https://maps.google.com/?cid=17506615718281906620,7
OPERATIONAL,FALSE,TRUE,Kecamatan Medan Denai,Kota Medan,Sumatera Utara,0811-235-260,3.581691,98.711555,Mixue - Denai,ChIJ5Y55QpoxMTARssZdqBKuTK8,0,4.4,https://maps.google.com/?cid=12631662450024761010,61
OPERATIONAL,FALSE,FALSE,Kecamatan Karawaci,Kabupaten Tangerang,Banten,0896-5867-3747,-6.22843,106.60926,Mixue Lippo Karawaci,ChIJ5yjnFTD9aS4RXfRWYDlPB3o,0,4.4,https://maps.google.com/?cid=8793083905312224349,10
OPERATIONAL,FALSE,TRUE,Curug,Serang City,Banten,0,-6.1475263,106.17663,MIXUE Cipocok Serang,ChIJ69CoX4P1QS4RZ2D_NCh5BoM,0,4.5,https://maps.google.com/?cid=9441366882423627879,11
OPERATIONAL,TRUE,TRUE,Kecamatan Kosambi,Kabupaten Tangerang,Banten,0,-6.091862,106.693695,Mixue Dadap,ChIJ6aN2ChoDai4RfHqi1YsmYQ8,0,4.3,https://maps.google.com/?cid=1108209365336357500,56
OPERATIONAL,TRUE,TRUE,Kecamatan Pondok Gede,Kota Bekasi,Jawa Barat,0812-8200-8187,-6.267852,106.91169,Mixue Jatiwaringin,ChIJ6brkRTzzaS4RT0bZCS3WknI,1,4.5,https://maps.google.com/?cid=8255896555850647119,251
OPERATIONAL,FALSE,TRUE,Kecamatan Medan Maimun,Kota Medan,Sumatera Utara,0811-235-260,3.574697,98.68005,Mixue - Multatuli,ChIJ6dr2lz0xMTARjZmcxhcunP8,0,4.5,https://maps.google.com/?cid=18418647255689763213,20
OPERATIONAL,FALSE,FALSE,Kecamatan Jebres,Kota Surakarta,Jawa Tengah,0821-3658-3557,-7.5617976,110.835945,Mixue Purwodiningratan,ChIJ6QozZ9wXei4R44mQSWNm6r8,0,4.6,https://maps.google.com/?cid=13828978182416533987,59
OPERATIONAL,TRUE,TRUE,Kecamatan Semarang Tengah,Kota Semarang,Jawa Tengah,0813-2211-1886,-6.9824314,110.417694,Mixue MH Thamrin,ChIJ6VR2voeLcC4R09keqN6CZYM,0,4.8,https://maps.google.com/?cid=9468117684431280595,280
OPERATIONAL,FALSE,FALSE,Kecamatan Tembalang,Kota Semarang,Jawa Tengah,0,-7.025309,110.46091,MIXUE SAMBIROTO,ChIJ6WLWCamNcC4RlS2wwCMvfk8,0,5,https://maps.google.com/?cid=5728067606664981909,5
OPERATIONAL,TRUE,TRUE,Kecamatan Bojongsoang,Kabupaten Bandung,Jawa Barat,0,-6.978858,107.63439,Mixue Bojongsoang,ChIJ6Xn0j6zpaC4RUnpbgtKNUc8,0,4.6,https://maps.google.com/?cid=14938877374234327634,213
OPERATIONAL,FALSE,TRUE,Kecamatan Kadipaten,Kabupaten Majalengka,Jawa Barat,0895-0670-1609,-6.7649784,108.16811,Mixue Kadipaten,ChIJ6xPVCBkvby4RMpspVrkcq30,0,4.4,https://maps.google.com/?cid=9055363058098608946,97
OPERATIONAL,FALSE,TRUE,Pelabuhanratu,Sukabumi Regency,West Java,0,-6.969032,106.52005,Mixue Pelabuhan Ratu Citepus,ChIJ6xXk8LadQi4R4NRfqcfsUSA,0,4.7,https://maps.google.com/?cid=2328902824611534048,3
OPERATIONAL,FALSE,FALSE,Kecamatan Wates,Kabupaten Kulon Progo,Daerah Istimewa Yogyakarta,0,-7.863045,110.15299,Mixue Kulon Progo,ChIJ6ybs8dT7ei4RXnQbeHPC2lA,0,0,https://maps.google.com/?cid=5826182869149250654,0
OPERATIONAL,FALSE,FALSE,Kecamatan Candi,Kabupaten Sidoarjo,Jawa Timur,0813-9008-4796,-7.4626875,112.69144,Mixue Safira - Sidoarjo,ChIJ6YH7LYnh1y0RJdxHLZuGwbQ,0,5,https://maps.google.com/?cid=13024839598369922085,1
